Chr	Position	TraitA	TraitB
9	4841437	0.00069877	-0.00281855
9	4846617	0.00693295	-0.0098057
9	4850615	0.00147237	-0.00361371
9	4859392	0.00677916	-0.00637129
9	4864764	0.00150774	-0.00285481
9	4868195	-0.00310263	0.00196541
9	4868930	0.00314714	-0.00291222
9	4874025	0.00317423	-0.00291409
9	4875670	0.00317423	-0.00291409
9	4878891	-0.000679356	0.00233279
9	4879489	-0.00169336	0.00224923
9	4883306	0.00361113	-0.00144376
9	4888344	-0.0017563	0.00401652
9	4890453	0.00361113	-0.00144376
9	4891787	0.00264706	-0.000595148
9	4897739	0.00375367	-0.00124039
9	4903522	0.000952682	-0.000830599
9	4916107	0.00119598	0.00494708
9	4924050	0.00114215	-0.000338412
9	4929849	0.00511123	-0.00237859
9	4936983	0.00119598	0.00494708
9	4941083	0.00297281	-0.00252778
9	4946460	0.00177214	-0.00073136
9	4951084	0.000123839	0.000384878
9	4969662	0.00394039	-0.0022642
9	4972998	-0.000751138	0.00101141
9	4986434	-0.00329708	0.00243978
9	4988015	-0.00329708	0.00243978
9	4999917	0.00584612	-0.00394577
9	5001353	0.00210316	-9.07E-05
9	5017524	0.000286713	-0.001547
9	5026935	0.00210316	-0.000765229
9	5031698	-0.000382892	0.00113507
9	5040614	0.00125815	0.00494708
9	5054168	0.00527849	0.00343901
9	5058100	0.00172396	-0.000765229
9	5071762	-0.00164919	-0.000577258
9	5076907	-0.00128428	0.000382596
9	5079103	0.00102026	-0.00300969
9	5081064	0.00293582	0.00377669
9	5082779	-0.00081716	-2.37E-06
9	5083941	0.00156699	-0.000580108
9	5085201	-0.000459278	-0.00339452
9	5085975	-0.00114963	-0.00298072
9	5086559	-0.00020282	-0.00293494
9	5087201	0.000149873	-0.00558938
9	5089673	-0.00020282	-0.00264307
9	5090762	-0.00075443	-0.00155052
9	5091999	0.00446818	-0.0003708
9	5098919	-0.00216227	-0.00393517
9	5100663	0.00446818	-0.0003708
9	5104526	-0.000379155	-0.00310947
9	5107679	-0.0026612	0.000163281
9	5109011	-0.00283538	0.00174921
9	5112991	0.00222043	0.000141956
9	5117599	-0.00151131	0.00171411
9	5121981	0.00171104	-0.000577743
9	5124608	0.00240007	1.46E-05
9	5126275	-0.00201502	0.000710184
9	5133488	-0.00100557	0.00131782
9	5151650	-0.00203138	0.00183001
9	5177690	-0.00198412	0.00235925
9	5181264	0.00382857	-0.000781812
9	5194627	-0.00211859	0.00235925
9	5202421	-0.00128327	0.00104783
9	5211518	-0.00178229	0.00236943
9	5213378	-0.00178229	0.00236943
9	5220403	0.00295723	-0.00401145
9	5226268	0.00485796	-0.000361039
9	5236943	0.00405599	0.000697666
9	5249081	0.0035291	0.000159418
9	5253944	-0.00119772	0.00253618
9	5264926	-0.000286531	-0.00181828
9	5281616	0.00203695	-0.00023964
9	5284495	-0.000479612	-0.00134718
9	5285460	0.000386855	-0.00106805
9	5286474	-0.000616568	0.000676383
9	5289863	-0.00464822	0.00363712
9	5301534	0.000965984	-0.00582582
9	5305974	0.000965984	-0.00582582
9	5329660	-0.00550395	0.00322541
9	5332724	-0.00418503	0.0031954
9	5341987	-0.0011594	0.00466409
9	5348457	-0.0028727	0.00524111
9	5353144	-0.0028727	0.00524111
9	5362298	-0.00329518	0.00496008
9	5366427	-0.0011594	0.0045154
9	5383397	-0.00350879	0.00483862
9	5392587	0.00475639	-0.0022613
9	5417310	0.000350648	0.00606114
9	5418107	-0.00659484	0.00105425
9	5423599	-0.00512903	0.00172051
9	5432876	0.00543333	-0.00189123
9	5438542	-0.00571479	0.000257189
9	5442168	-0.00565486	-0.000713287
9	5445426	-0.00565486	-0.000713287
9	5449377	-0.00632415	-0.00148264
9	5453710	0.00335191	0.00342237
9	5462461	0.00512203	0.00278509
9	5470319	-0.0069056	4.23E-05
9	5492959	-0.0069056	4.23E-05
9	5496913	-0.00632415	-0.00177343
9	5504954	-0.0069056	4.23E-05
9	5514391	-0.0017691	0.00305622
9	5534748	-0.00294843	0.00323705
9	5536238	-0.00294843	0.00323705
9	5537005	-0.00294843	0.00323705
9	5542250	-0.00505005	0.00233744
9	5558499	-0.00617792	0.00449111
9	5565823	0.00654531	0.00471001
9	5572714	-0.00507824	0.0050333
9	5575946	-0.00266999	-0.00222747
9	5583983	-0.00266999	-0.00222747
9	5591943	-0.0033785	-0.0016485
9	5597397	-0.00344022	-0.0016485
9	5600021	-0.00344022	-0.0016485
9	5603078	-0.00344022	-0.0016485
9	5606376	-0.00617891	-0.00192974
9	5625308	-0.00325202	-0.00173581
9	5629412	-0.00975932	0.00696116
9	5634472	-0.0045776	-0.0052192
9	5641168	-0.00233679	0.00418699
9	5644674	-0.00301494	-0.00437326
9	5649513	-0.00325202	-0.00173581
9	5663803	-0.00325202	-0.00173581
9	5667444	-0.00423141	-0.0046986
9	5669281	-0.00301494	-0.00437326
9	5670290	-0.00233679	0.00418699
9	5674138	-0.00233679	0.00418699
9	5677884	-0.0021119	0.00352476
9	5679661	-0.00233679	0.00401242
9	5680860	-0.00233679	0.00401242
9	5682593	-0.0106476	0.00728846
9	5683174	-0.00296166	0.00411896
9	5692824	-0.00243459	-0.00133919
9	5697600	-0.00433957	-0.00120979
9	5702599	-0.00433957	-0.000660637
9	5707043	-0.000942433	0.00984238
9	5710764	-0.00390307	-0.00155426
9	5716488	-0.00411898	-0.00171949
9	5717558	-0.00256965	0.00347952
9	5721780	-0.00241833	0.00131475
9	5723113	0.00342796	0.00230384
9	5730467	0.00604055	0.00364047
9	5737476	-3.07E-05	-0.00554255
9	5742520	-0.00347865	-0.00215186
9	5748472	-0.000510058	0.000892077
9	5758330	0.000870102	0.00188668
9	5761783	0.00692074	0.00263652
9	5771757	-0.00513435	0.000116906
9	5778985	-0.00351172	-0.00215186
9	5784409	-0.00480007	-0.000867711
9	5792967	0.00602343	0.00417717
9	5795323	0.00602343	0.00417717
9	5796075	0.00602343	0.00417717
9	5796858	0.00602343	0.00417717
9	5816733	-0.00479402	-0.00531142
9	5826144	-0.00183247	-0.00162964
9	5835004	-0.00254743	-0.000172051
9	5841312	-0.00186223	0.000747706
9	5848303	-0.00307233	-0.000243662
9	5854536	-0.0021792	0.0002235
9	5858706	-0.00279391	-0.00295162
9	5869432	0.000218359	0.000402123
9	5871165	-0.00219387	9.64E-07
9	5875493	-0.00844966	-0.00634785
9	5878894	-0.00708564	-0.00661862
9	5879896	-0.00367168	0.000162072
9	5884390	-0.00139506	0.000674327
9	5891069	-0.0081992	-0.000151789
9	5895784	0.000504793	0.00171317
9	5905855	-0.00565885	-0.0014914
9	5911158	-0.00259648	0.000702371
9	5921783	-0.00352052	-0.000912306
9	5923606	0.00395991	-0.000566405
9	5929355	0.00395991	-0.000566405
9	5930276	-0.00392383	7.09E-05
9	5938323	-0.00105263	-0.000415035
9	5943709	-0.00770158	0.000314531
9	5951619	-0.00346419	-0.000221162
9	5955950	-0.00369081	-0.000916322
9	5966967	-0.0019493	-0.00672105
9	5973524	-0.00450101	0.00797013
9	5987802	0.00190402	-0.0047672
9	5990560	-0.00263839	0.00776668
9	5999274	-0.00467312	0.00112436
9	6002519	0.00190402	-0.0047672
9	6021537	-0.00489383	-0.003169
9	6025176	-0.00489383	-0.003169
9	6034320	-0.00484831	-0.00346484
9	6052141	0.000730502	0.00115216
9	6052866	-0.00438401	-0.00176901
9	6061473	-0.0033818	-0.000593851
9	6062398	0.00549896	0.00056334
9	6067750	-0.00172457	-0.00672105
9	6073766	-0.00427591	-0.000813203
9	6085592	-0.00100397	0.00289602
9	6087398	-0.00155761	-0.000386724
9	6092478	-0.00230639	-0.000964549
9	6093741	-0.000713819	-0.000935367
9	6107985	-0.00348475	-0.00249952
9	6108694	-0.00504323	-0.00295589
9	6110559	-0.00312965	-0.000289309
9	6114315	-0.00136427	0.00144723
9	6120381	0.000491435	2.44E-05
9	6122005	0.000491435	2.44E-05
9	6129800	-0.000124162	-0.00301301
9	6130514	7.74E-06	-0.00302146
9	6134743	0.00201101	-0.00389704
9	6142083	-0.00148519	0.00144723
9	6143187	-0.00434821	-1.76E-05
9	6144440	-0.00207973	0.00176914
9	6145431	0.00400661	0.00194303
9	6146639	0.00457413	0.00297691
9	6158396	-0.00316164	0.00139156
9	6161380	-0.00447108	-0.00274682
9	6163214	0.00457413	0.00297691
9	6164144	-0.00148519	0.00144723
9	6170624	0.00400661	0.00194303
9	6181422	-0.000712027	-0.00310578
9	6185686	0.00211491	0.00227465
9	6194593	-0.00148519	0.00144723
9	6201247	0.00240859	-0.00151155
9	6203394	-0.00199719	0.0033073
9	6205697	-0.00191404	-0.00107587
9	6206640	-0.00163495	0.00409228
9	6208771	-0.000478073	0.00182433
9	6213036	-0.000478073	0.00182433
9	6215728	-0.00228545	0.00232532
9	6218345	0.0015891	0.0021204
9	6219693	-0.00462493	0.00197248
9	6223387	0.0015891	0.0021204
9	6229909	-0.00462493	0.00197248
9	6231431	-0.00148239	-2.57E-05
9	6234597	-0.00148239	-2.57E-05
9	6243421	0.00320214	0.000193295
9	6247051	-0.00110625	-0.00129714
9	6248013	-0.00129751	-0.00141232
9	6249608	0.000581783	0.0022565
9	6251610	-0.00145947	-0.000377691
9	6253083	0.00251096	-0.00360065
9	6254321	-0.00346979	0.000600799
9	6258084	-0.00346979	0.000600799
9	6259631	0.00228746	0.00280856
9	6263745	0.00228746	0.00280856
9	6264516	0.00195855	-0.00204647
9	6265059	0.00228746	0.00280856
9	6266094	0.00184401	0.00398483
9	6269557	0.00104067	-0.00710572
9	6272117	-0.000973811	-0.00395488
9	6272793	0.00352147	1.36E-05
9	6274650	0.00102884	0.000404851
9	6276495	0.00138707	-4.52E-05
9	6282095	3.57E-05	0.000706296
9	6287572	0.00111529	-0.00486906
9	6290910	0.000558909	-0.00421028
9	6293964	0.00205764	-0.00209473
9	6300543	0.000654724	-0.00018002
9	6315145	0.00123832	0.00655952
9	6332317	-0.00281687	-0.00229585
9	6336682	-0.00258522	7.82E-05
9	6342973	0.00161743	0.004852
9	6343709	0.00281894	0.0022926
9	6356302	-0.00240807	-0.000597786
9	6363981	-0.00770445	-0.00376518
9	6368246	-8.68E-05	0.00123809
9	6371953	0.000585776	0.00246576
9	6374723	-2.04E-05	0.00328256
9	6378463	-0.00264354	-0.00315229
9	6382861	-0.001064	-0.00436579
9	6389505	-0.00024194	0.0039411
9	6389983	-0.00024194	0.0039411
9	6391034	-0.00206349	-0.00225405
9	6394505	-0.00353318	2.87E-05
9	6395258	-0.00275423	-0.00821646
9	6399387	-0.00274458	-0.00479454
9	6403887	-0.00625701	-0.00216278
9	6404821	-0.00455656	-0.00509881
9	6410562	-0.00455656	-0.00509881
9	6412246	-0.00572654	-0.00505497
9	6421263	-0.00455656	-0.00509881
9	6424527	-0.00455656	-0.00509881
9	6426114	-0.00346845	-0.00448424
9	6429252	0.00110847	-0.00292157
9	6433636	-0.00399047	-0.00353491
9	6438730	-0.00455656	-0.00509881
9	6452359	-0.00155547	0.00123747
9	6458101	-0.00196401	0.00157539
9	6473691	-0.000547167	-0.00197356
9	6481218	-0.0033588	0.00021826
9	6486751	-0.00220235	-0.0006499
9	6490392	-0.00873769	0.0122583
9	6494591	-0.000965098	-0.00192088
9	6496848	-0.00251522	-0.00705055
9	6505208	-0.00205939	-0.000300746
9	6505969	-0.000965098	-0.00162689
9	6506525	0.00048133	0.00766326
9	6507909	-0.000209901	0.00729027
9	6510580	0.00048133	0.00766326
9	6511305	-0.00244269	0.00605434
9	6518705	-0.00613157	0.00748711
9	6521881	0.000951544	0.00599594
9	6522529	-0.000393811	-0.00162689
9	6524103	-0.000243258	0.00608606
9	6533192	-0.00164862	0.00241009
9	6538240	-0.000601571	0.000475302
9	6541073	-0.000608376	0.000475302
9	6542010	-0.00162016	0.00181821
9	6543919	-0.00123111	0.00181821
9	6545662	-0.00123111	0.00181821
9	6546362	-0.00256768	-0.00479917
9	6548406	-0.00103031	0.000642949
9	6550132	-0.00123111	0.00181821
9	6552863	-0.00123111	0.00181821
9	6558828	-0.00171185	-0.0013886
9	6559884	-0.00180377	-0.0013886
9	6561165	-0.00078001	0.00172278
9	6564937	0.00705752	0.00144677
9	6567056	-0.00844944	-0.000595219
9	6574110	-0.00844944	-0.000595219
9	6577228	0.00502533	0.00429498
9	6587998	-0.00844944	-0.000595219
9	6588916	-0.00794346	-0.000605761
9	6589614	-0.00573727	-7.86E-05
9	6594702	-0.0085715	-0.00236176
9	6600088	-0.00755396	-8.16E-06
9	6605746	-0.00782027	-8.16E-06
9	6608852	-0.00649123	-0.000811554
9	6622013	0.00368621	0.00185866
9	6628157	-0.00600569	0.00119079
9	6628970	-0.00696245	-0.000791212
9	6643414	-0.00428614	0.00242676
9	6644434	-0.00451977	0.00223059
9	6645344	0.00316552	0.000217848
9	6648237	-0.0043176	0.00157383
9	6649510	-5.83E-05	-0.0063652
9	6653087	0.00229936	-0.00274819
9	6654683	-0.000180069	-0.00169045
9	6655707	-0.000492791	-0.00173493
9	6659223	-0.00157065	0.0016581
9	6660979	-0.000721768	0.00134842
9	6661935	-0.00281426	0.000250075
9	6664262	-0.00233728	-0.00171102
9	6674590	-0.00205608	0.000539342
9	6678587	-0.00481011	-0.00886448
9	6683036	0.000501611	0.0020681
9	6685608	-0.000925002	0.00219281
9	6686423	0.00028177	0.00228562
9	6687537	-0.000421595	0.00223003
9	6690803	-0.00354883	0.000562929
9	6691718	-0.00104346	0.000324669
9	6693268	-0.000638648	0.00244744
9	6698112	-0.00344654	-0.00824741
9	6705900	-0.00344654	-0.00824741
9	6718256	-0.00659929	0.00041477
9	6723284	-0.00659929	0.000972383
9	6724536	0.000723699	-0.00117817
9	6727945	-0.00659929	0.000972383
9	6728650	-0.00659929	0.000972383
9	6729434	-0.00744331	0.0011534
9	6736328	-0.00659929	0.000972383
9	6743756	-0.00659929	0.000972383
9	6753881	-0.000318723	-0.0029857
9	6754606	0.00223524	3.49E-05
9	6755885	-0.00360637	-0.00180382
9	6758387	-0.000533656	-0.0029857
9	6760178	-0.00483382	0.00425965
9	6762241	3.82E-05	0.00194562
9	6762838	-0.002998	-0.00090058
9	6768678	-0.00057171	0.00309844
9	6770886	-0.000993462	0.00153778
9	6774821	-0.000698546	0.00448339
9	6775672	-0.00336182	-0.00501172
9	6776275	-0.00114837	0.00153778
9	6776931	-0.00746554	0.0011534
9	6777469	-0.00114837	0.00153778
9	6778539	-0.000993462	0.00153778
9	6782725	-0.0074396	0.000733887
9	6783856	-0.0045308	-0.00467679
9	6785042	-0.0045308	-0.00467679
9	6786408	-0.0074396	0.000733887
9	6787438	-0.000871931	0.00200895
9	6795721	-0.000871931	0.00200895
9	6799232	-0.00370543	-0.00123971
9	6802225	-0.000871931	0.00222009
9	6804529	-0.00319443	0.00106246
9	6807683	-0.000871931	0.00222009
9	6816337	-0.00132127	0.000634885
9	6835177	-0.00210412	-0.0012828
9	6845349	-0.0029924	-0.00182662
9	6854822	-0.00134264	-0.000815781
9	6857484	-0.00406568	-0.000368691
9	6858179	-0.000244337	-1.29E-06
9	6862226	-0.00406568	-0.000368691
9	6869077	-0.000206295	-0.00251174
9	6872698	0.00200474	-0.00163656
9	6877480	-0.00441249	0.00210052
9	6884355	-0.00281377	0.00318497
9	6887577	-0.00366575	0.00170672
9	6891871	-0.00421902	-0.00087099
9	6910096	-0.00449057	0.00829055
9	6914247	0.00169357	-0.0137737
9	6924442	0.00204924	0.00107144
9	6935526	0.00204924	0.00107144
9	6944429	-0.0029227	-0.00173148
9	6951325	-0.00470661	0.00829055
9	6960289	-0.00382981	0.00179983
9	6963534	-0.00446186	0.00433683
9	6967933	-0.00146494	0.00590549
9	6972973	-8.93E-06	0.00105034
9	6981217	-0.00128598	0.00958179
9	6984405	0.000873828	-0.00454409
9	6988703	-1.91E-05	-0.00219254
9	6992504	-0.00170844	0.000201736
9	6995794	-0.00128598	0.00958179
9	7001807	-0.00279165	-0.00384122
9	7003717	-0.00128598	0.00898288
9	7006496	-0.00128598	0.00898288
9	7358127	-0.00322888	-0.00827572
9	7361482	-0.000570484	0.000903421
9	7364956	-0.000107109	-0.00328972
9	7370252	0.000753098	0.000979614
9	7372473	-0.000116953	-0.00450245
9	7375191	-8.83E-05	-0.00412259
9	7383506	0.00039061	-0.00455785
9	7387311	-0.000114086	-0.00449716
9	7390932	0.00106117	-0.00438754
9	7395180	-0.00281336	0.000992697
9	7395672	0.000831084	-0.00435942
9	7400269	-0.00152978	-0.00458401
9	7405987	0.00126825	-0.00340059
9	7409306	0.00217648	-0.00328419
9	7418706	-0.000767276	-0.00441859
9	7421738	-0.00132034	0.00380284
9	7423495	-0.000596209	-0.00462406
9	7424037	0.00149213	-0.00344101
9	7430409	-0.000267767	-0.00501455
9	7434286	-0.000458531	0.00250036
9	7436806	0.000100802	-0.00450478
9	7441201	0.0058234	0.00186695
9	7446672	-0.00122223	-0.00385088
9	7448056	-0.00122223	-0.00385088
9	7450640	-0.000286595	-0.00268502
9	7453136	-0.00383907	-0.00184461
9	7453745	-0.00383907	-0.00184461
9	7455077	-0.00383907	-0.00184461
9	7458705	-0.00423653	0.00122924
9	7462719	-0.00383907	-0.00184461
9	7466418	-0.00483796	-0.00200848
9	7467463	-0.00810481	-0.00577735
9	7470774	-0.00460381	-0.00189083
9	7472038	-0.00460381	-0.00189083
9	7474831	-0.00456615	-0.00355593
9	7476112	0.00329509	-0.00382864
9	7483001	-0.0053178	-0.00202987
9	7485252	-0.00937145	-0.0093679
9	7488450	0.00238818	-0.0013809
9	7489203	0.000845075	-0.00667488
9	7489855	-0.00244748	-0.00372974
9	7490337	-0.0023172	-0.00392734
9	7492460	-0.00726273	0.000483049
9	7495944	-0.00726273	0.000483049
9	7497975	-0.00391517	0.00216252
9	7500045	-0.00726273	0.000483049
9	7500699	-0.00726273	0.000483049
9	7501479	0.00243625	-0.00926243
9	7506085	-0.00585003	-0.00403676
9	7510860	0.00367561	0.00110417
9	7517720	-0.0112842	-0.00648692
9	7520317	-0.00665197	-0.00639455
9	7525990	-0.00738547	-0.00371832
9	7529483	-0.00626062	-0.00556682
9	7533194	-0.00541789	-0.00582708
9	7536118	-0.00388501	-0.00357055
9	7539062	-0.00377207	-0.00357055
9	7541782	-0.00680441	-0.00562227
9	7548316	0.00362486	-0.00280622
9	7550394	0.00362486	-0.00280622
9	7552421	0.00273331	-0.0017723
9	7553869	0.00362486	-0.00280622
9	7554669	0.0021216	-0.00268406
9	7556350	0.0021216	-0.00268406
9	7557157	0.0021216	-0.00268406
9	7557890	0.0021216	-0.00268406
9	7558853	0.00195311	-0.000557447
9	7559544	0.0021216	-0.00268406
9	7561644	-0.00011507	-0.00177488
9	7564954	0.00539392	-0.00234693
9	7565553	0.00282562	-0.00128566
9	7569873	-0.000143514	-0.00357147
9	7573214	-0.00101289	0.0039447
9	7576159	0.00216581	0.000564056
9	7582564	-0.00107857	0.00233741
9	7590019	0.00100462	0.00511052
9	7593418	-0.007518	0.00138216
9	7600098	-0.00120229	-0.00725179
9	7601779	0.00258926	-0.00621112
9	7603558	0.00268677	0.000182349
9	7607803	-0.0010824	-0.00135269
9	7611523	-0.000957637	-0.00135269
9	7618085	0.00214234	0.00459747
9	7632219	-0.00446256	-0.00903448
9	7635774	-0.00351574	-0.00322088
9	7643110	0.0001093	0.00281915
9	7648520	-0.0037698	-0.0084763
9	7649093	0.00205709	-0.00491733
9	7650667	0.00221518	-0.00205226
9	7651188	0.000407027	-0.00653319
9	7657482	-0.000897793	0.0013887
9	7659505	-0.00116639	-0.00509684
9	7660653	-0.00111452	0.000762411
9	7662417	-0.00109753	-0.00650127
9	7666665	-0.00109753	-0.00650127
9	7669697	-0.00110106	0.000261105
9	7670766	-0.00109868	0.000416649
9	7671290	0.000855909	-0.000395177
9	7672548	0.00168747	-0.0130687
9	7674389	-0.00735709	-0.00850119
9	7676021	-0.00214053	-0.000944994
9	7679825	0.00530803	-0.00595751
9	7683485	-0.00735709	-0.00850119
9	7685547	0.00617848	-0.0042044
9	7693372	0.00494212	-0.00431649
9	7694234	0.00598541	-0.00418303
9	7696243	-0.00324111	-0.0047588
9	7697888	0.00614326	-0.00418303
9	7699053	-0.00496875	-0.00197383
9	7699625	0.00296278	0.00172903
9	7701836	0.00134229	0.00210273
9	7706684	-0.00634348	-0.00892422
9	7707495	0.00145875	-0.00144514
9	7710153	0.000342427	-0.00736185
9	7710638	0.00182467	-0.0074251
9	7711144	-0.000501552	-0.00649249
9	7720734	-0.00351507	-0.0107278
9	7724019	-0.000242585	-0.00758899
9	7729612	0.00208986	-0.000827775
9	7731806	0.00241238	0.0018499
9	7732414	0.00291946	0.00170023
9	7733382	-0.00328014	-0.00950267
9	7734113	0.00291946	0.00170023
9	7734888	0.000383407	-0.000224602
9	7737605	0.000683064	-0.00483667
9	7743470	-0.000463238	-0.0051969
9	7753068	9.31E-05	-0.00506116
9	7762025	0.00102154	-0.0012311
9	7763043	0.00326921	-2.04E-05
9	7763926	-0.00103472	-0.00264838
9	7765732	0.000147252	-0.000848985
9	7766424	0.00058237	-0.00102108
9	7767242	0.000147252	-0.000848985
9	7768142	0.000147252	-0.000848985
9	7773852	-0.000606299	-1.99E-05
9	7774858	-0.0027477	-0.00586994
9	7776654	-0.00978767	-0.00971033
9	7780548	-0.00235086	-0.00806333
9	7784811	-0.00196184	-0.00665948
9	7788442	0.000668606	0.000200239
9	7790130	-0.00361153	0.00100215
9	7791320	0.00150077	0.00348755
9	7791910	-0.00596326	0.000582756
9	7792562	-0.00308444	-0.0104427
9	7794762	0.00423082	-0.00795582
9	7796589	-0.00414994	-0.00811787
9	7800096	3.95E-05	-0.00484755
9	7800921	0.00122445	-0.00206252
9	7803018	-0.00285975	-0.000284598
9	7804128	-0.0022048	-0.00546141
9	7805607	-0.000645955	9.26E-05
9	7810860	0.000895358	-0.00696884
9	7814499	0.0010557	0.00446689
9	7815815	-0.00155107	-0.00550141
9	7820676	-0.000636109	-0.00458628
9	7823585	0.00258804	0.00410001
9	7824441	-0.00428344	-0.00589564
9	7827694	0.000502896	0.00468019
9	7834159	0.00100248	-0.00236737
9	7835915	-0.00497249	-0.00589564
9	7836517	-0.00497249	-0.00589564
9	7837257	0.000426058	-0.00534268
9	7837909	-0.00498726	-0.00740768
9	7838719	-0.00475089	-0.00744097
9	7841911	-0.00407647	-0.00400176
9	7844120	-0.000164474	-0.00527695
